# version 2
# time, mass, jx, jy, jz, px, py, pz
4.394621929301440844e+01  1.719279999999999942e+34 -9.255322774169628462e+48  4.759331546133143350e+49  1.059508585464097287e+48 -8.866532813662194943e+40  2.931575533879213309e+40 -2.018120259684401168e+41
4.513831110168516858e+01  1.739009999999999939e+34 -8.999790244202661687e+48  4.755689570438274723e+49  1.128537089968041649e+48 -8.825999842652832666e+40  2.854179934626925597e+40 -1.981641242144629511e+41
4.644961209122300261e+01  1.759990000000000047e+34 -8.760643602594285071e+48  4.712919134686689693e+49  1.278698847274016110e+48 -8.762043139954233423e+40  2.754460106846628233e+40 -1.940812392778993900e+41
4.776091308076083664e+01  1.780209999999999909e+34 -8.509578582312775744e+48  4.635036964175399678e+49  1.437319883441137103e+48 -8.684982784849299834e+40  2.666628783625259442e+40 -1.903917708592279647e+41
4.907221407029867066e+01  1.799649999999999950e+34 -8.084842416407131603e+48  4.522372052480628756e+49  1.518639303746613674e+48 -8.626254572475039697e+40  2.608965266347263474e+40 -1.873014588034271259e+41
5.050272424070357857e+01  1.819960000000000092e+34 -7.529740016723426157e+48  4.368612938425800000e+49  1.544365550034360460e+48 -8.578100574601837240e+40  2.591566106419255172e+40 -1.844211564664942566e+41
5.193323441110849359e+01  1.839410000000000036e+34 -6.976653230344742869e+48  4.187155877782840123e+49  1.471582587699430793e+48 -8.548036664443202833e+40  2.576588798892236473e+40 -1.817450447351080135e+41
5.336374458151340150e+01  1.858070000000000024e+34 -6.510514595336528413e+48  3.990616904177667253e+49  1.322133593056182886e+48 -8.497556955812700110e+40  2.548160943321236932e+40 -1.792909449014359558e+41
5.491346393278539040e+01  1.877479999999999894e+34 -5.983761359497350214e+48  3.780798566127676990e+49  1.101755214714371805e+48 -8.447778853690026892e+40  2.531617421295611682e+40 -1.761926189173588967e+41
5.646318328405737930e+01  1.896179999999999956e+34 -5.475502367110326169e+48  3.587274037996370587e+49  9.300968751602793986e+47 -8.360703076121825517e+40  2.531268537008010587e+40 -1.728769812770794742e+41
5.801290263532936820e+01  1.914219999999999956e+34 -5.076710480628837809e+48  3.411126218298394985e+49  8.935385559415489687e+47 -8.266851674968148600e+40  2.515440976472491023e+40 -1.694965705221209436e+41
5.968183116746843098e+01  1.932960000000000092e+34 -4.703002911129971847e+48  3.236061073090402674e+49  9.580287806579354843e+47 -8.107915869899907831e+40  2.496052984530282513e+40 -1.658299234883345730e+41
6.135075969960749376e+01  1.950989999999999958e+34 -4.455576080546878239e+48  3.077712156736378936e+49  1.132955861579762728e+48 -7.951519100247628483e+40  2.444101398827352455e+40 -1.618615935205519388e+41
6.313889741261363042e+01  1.969570000000000029e+34 -4.240934345241725558e+48  2.923682228477280697e+49  1.379728035879847416e+48 -7.756290288214797781e+40  2.391793106165410729e+40 -1.575791514098835192e+41
6.492703512561976709e+01  1.987460000000000099e+34 -4.029816697092249215e+48  2.786007788042852039e+49  1.611087586609762673e+48 -7.590254348294984561e+40  2.352423145507997107e+40 -1.538259300210694440e+41
6.671517283862590375e+01  2.004629999999999997e+34 -3.828418085078193793e+48  2.666936724937097443e+49  1.756462340163614906e+48 -7.423035702132739815e+40  2.308817031114351464e+40 -1.501406420022386572e+41
6.862251973249912851e+01  2.022221973249912485e+34 -3.507755514120468471e+48  2.564201171000130300e+49  1.821407980331321388e+48 -7.243977499509612741e+40  2.274002511123530635e+40 -1.464488137994221086e+41
7.052986662637233906e+01  2.039099999999999916e+34 -3.109852688766209889e+48  2.484518099089789901e+49  1.846885593287828039e+48 -7.081722037771586125e+40  2.232008827240989236e+40 -1.428432449905752341e+41
7.255642270111262349e+01  2.056279999999999947e+34 -2.677149144326624449e+48  2.422158584739355065e+49  1.821777812177232452e+48 -6.917526865460811117e+40  2.200541999064458942e+40 -1.391360528004906868e+41
7.453827533302776942e+01  2.072389999999999969e+34 -2.097593998214429677e+48  2.374544820744887443e+49  1.694994785387085515e+48 -6.752181890113042143e+40  2.174192452005074321e+40 -1.356788059608725663e+41
7.672874403146028044e+01  2.089400000000000033e+34 -1.266903044276282049e+48  2.327513683194219682e+49  1.435434520034423550e+48 -6.567492332978102956e+40  2.138572543442950521e+40 -1.322291332609794944e+41
7.887450928706765296e+01  2.105259999999999940e+34 -3.734710165312747909e+47  2.282932992735324279e+49  1.071978311202079543e+48 -6.393085648715710842e+40  2.112516753381709062e+40 -1.289557998721666192e+41
8.113948372354209937e+01  2.121149999999999788e+34  5.164609959142690775e+47  2.234264738276026611e+49  5.778019001472047026e+47 -6.221156989545189213e+40  2.083887350307646746e+40 -1.257595746066386223e+41
8.340445816001653156e+01  2.136240000000000007e+34  1.279238465187687664e+48  2.191197122356770633e+49 -9.622356701982017442e+45 -6.076261301032844978e+40  2.052055356820839506e+40 -1.230719061564550378e+41
8.578864177735805185e+01  2.151260000000000213e+34  2.088375617368604731e+48  2.153921760481608291e+49 -6.982382922843266297e+47 -5.961226710911724141e+40  2.027343651126268243e+40 -1.208839986260676953e+41
8.817282539469957214e+01  2.165439999999999796e+34  3.041762385975203103e+48  2.118540629160717859e+49 -1.469970167940902838e+48 -5.870332406633316641e+40  2.016402786110785265e+40 -1.192322592382729552e+41
9.079542737377524020e+01  2.180150000000000008e+34  4.103494280847262553e+48  2.077703659922876017e+49 -2.357225600639609562e+48 -5.809717222719683368e+40  2.013692321195367690e+40 -1.179340502568416853e+41
9.317961099111676049e+01  2.192790000000000214e+34  4.968639447832709389e+48  2.042356746647540438e+49 -3.157985121238787483e+48 -5.788263669739346842e+40  2.021018753511359014e+40 -1.170566652754938127e+41
9.580221297019242854e+01  2.205969999999999801e+34  5.843001899954262524e+48  2.015860661712275385e+49 -4.032225934635558478e+48 -5.789276736978666211e+40  2.042052709634427140e+40 -1.163642490706846958e+41
9.866323331100225857e+01  2.219599999999999869e+34  6.712197277971859895e+48  1.994174737820612827e+49 -4.948268633176181862e+48 -5.799355810481916542e+40  2.065532566670934167e+40 -1.158157736772589249e+41
1.012858352900779266e+02  2.231478352900779252e+34  7.549869202210602297e+48  1.975090869350398865e+49 -5.777051251493469370e+48 -5.819129142258689860e+40  2.080718629910603144e+40 -1.154389720549759859e+41
1.041468556308877424e+02  2.243848556308877305e+34  8.471169936541183080e+48  1.954144252271447774e+49 -6.648982416658124104e+48 -5.834651698072086024e+40  2.088661896004439920e+40 -1.149454057406515634e+41
1.072462943334317202e+02  2.256642943334316937e+34  9.415872134767710285e+48  1.927308525795269809e+49 -7.545394550096095139e+48 -5.834137918332417917e+40  2.083992193492901454e+40 -1.143070620301162175e+41
1.103457330359756980e+02  2.268887330359757055e+34  1.020982228731070644e+49  1.903492615195715246e+49 -8.345640706496738337e+48 -5.811074534023856645e+40  2.069129819184381158e+40 -1.132566394788813353e+41
1.132663579672190508e+02  2.279973579672190712e+34  1.086518638142381999e+49  1.885833095905249507e+49 -9.007465818036074572e+48 -5.777018054678114648e+40  2.051211233722086829e+40 -1.120471903559189161e+41
1.165446104410636394e+02  2.291976104410636560e+34  1.160183913868407143e+49  1.870012156786504975e+49 -9.711426935956793975e+48 -5.721911715216573365e+40  2.031867925084012735e+40 -1.103273783759391141e+41
1.198824675053417650e+02  2.303759999999999820e+34  1.231464148906007367e+49  1.862989109839326182e+49 -1.036617472455927529e+49 -5.649699685344494171e+40  2.005879460966470701e+40 -1.083233544142015688e+41
1.232203245696198906e+02  2.315143245696198613e+34  1.300513614306991896e+49  1.859466953226390683e+49 -1.094331461674017476e+49 -5.565673985007163414e+40  1.973227402424360301e+40 -1.060486609066641853e+41
1.267965999956321781e+02  2.326945999956321707e+34  1.367127775643462922e+49  1.854644411290617116e+49 -1.148520538800685950e+49 -5.449151561475789984e+40  1.931358848881544997e+40 -1.033551479344143995e+41
1.303728754216444656e+02  2.338369999999999997e+34  1.425036921083367097e+49  1.855261978784439651e+49 -1.194143625893932970e+49 -5.322183859927721124e+40  1.887268549981118104e+40 -1.003744643631827282e+41
1.339491508476567390e+02  2.349459999999999772e+34  1.472495696318670132e+49  1.859522948248326080e+49 -1.229558145493813197e+49 -5.182903215953959866e+40  1.839851876763870034e+40 -9.704038989935491719e+40
1.376446354545360862e+02  2.360590000000000081e+34  1.510189686424682802e+49  1.863715275991260628e+49 -1.259563525780330172e+49 -5.021305765221715506e+40  1.782101174550723308e+40 -9.339200057718432969e+40
1.415785384231496096e+02  2.372105384231495819e+34  1.543674141621985720e+49  1.867979331711120345e+49 -1.283065532399052582e+49 -4.837018511434418024e+40  1.710124807543250124e+40 -8.936690004228278873e+40
1.456316505726301784e+02  2.383640000000000195e+34  1.571892970523712198e+49  1.873440159026342965e+49 -1.298902007861672549e+49 -4.640680225280994141e+40  1.631564731233689929e+40 -8.509990228026907249e+40
1.496847627221107757e+02  2.394847627221107761e+34  1.594274475316007529e+49  1.881734540558648389e+49 -1.309883141808783406e+49 -4.429260594017499424e+40  1.557242858628548952e+40 -8.085941677985952691e+40
1.539762932333254923e+02  2.406370000000000180e+34  1.614445363569980857e+49  1.895892099122681331e+49 -1.313618679634720530e+49 -4.208292315844408942e+40  1.481436966044065307e+40 -7.651209297065808782e+40
1.582678237445402374e+02  2.417570000000000042e+34  1.632392385972607912e+49  1.905127136788065573e+49 -1.316206055549968294e+49 -3.985716981588411075e+40  1.411914038499951522e+40 -7.248202633994473930e+40
1.627977726174891018e+02  2.429049999999999958e+34  1.652622545720809354e+49  1.907915170561412872e+49 -1.316756493183129342e+49 -3.773373405663926368e+40  1.365746121062246075e+40 -6.856883207929612623e+40
1.673277214904379946e+02  2.440219999999999880e+34  1.673383663566483210e+49  1.911001925134189637e+49 -1.311883404061045489e+49 -3.565617802365927645e+40  1.315691388437726162e+40 -6.489606467265476992e+40
1.720960887251210352e+02  2.451670887251210389e+34  1.698168367562898136e+49  1.916047791838384283e+49 -1.303072530123423896e+49 -3.354594046065394790e+40  1.265525191232462719e+40 -6.115312745688826192e+40
1.768644559598040757e+02  2.462839999999999778e+34  1.723623750444143926e+49  1.910936007256157270e+49 -1.291628696879366376e+49 -3.157603923542032491e+40  1.216094177188434229e+40 -5.758364173342944419e+40
1.821096599179554119e+02  2.474816599179553726e+34  1.749994097100762738e+49  1.906828595048181878e+49 -1.277120252238603882e+49 -2.946141236355635427e+40  1.159823923001993756e+40 -5.374098400871355598e+40
1.873548638761067480e+02  2.486490000000000074e+34  1.777309232327622839e+49  1.918507648663255611e+49 -1.256560456594350422e+49 -2.752296328522891396e+40  1.110512716088692048e+40 -5.006121023419328076e+40
1.926000678342580841e+02  2.497880000000000170e+34  1.804598346602121172e+49  1.923469638016984689e+49 -1.236255294398191322e+49 -2.572758169907567818e+40  1.067328229914683797e+40 -4.646002720284842361e+40
1.977260626115423747e+02  2.508750626115423376e+34  1.833140058200399913e+49  1.925919531464570711e+49 -1.221016138460958357e+49 -2.410507647741736674e+40  1.023736814064555118e+40 -4.305383822124741477e+40
2.035673124740290802e+02  2.520829999999999869e+34  1.869573848678622277e+49  1.936148324020616584e+49 -1.208164863529459070e+49 -2.240002925961248219e+40  9.754311356285717527e+39 -3.926609601538518437e+40
2.092893531556487119e+02  2.532349999999999858e+34  1.895249022360128551e+49  1.946157830612591541e+49 -1.190420969042156042e+49 -2.087714490187383538e+40  9.401502408888819535e+39 -3.574255125596480976e+40
2.150113938372683720e+02  2.543729999999999821e+34  1.909327285794455678e+49  1.961223732940016459e+49 -1.165680393535186661e+49 -1.925133549415165535e+40  8.953571420938428880e+39 -3.219705092265076420e+40
2.212089440634227628e+02  2.555699888126845472e+34  1.924048999313739963e+49  1.979035625924965603e+49 -1.145121763399182627e+49 -1.867297880766037822e+40  8.839040329665110766e+39 -3.004538317159115862e+40
2.274064942895771253e+02  2.567210659052769673e+34  1.943313908111022745e+49  2.003390077651482080e+49 -1.132719460532374725e+49 -1.705892942206685561e+40  8.322150206836437096e+39 -2.668290037678556427e+40
2.340807791485126188e+02  2.579239558297025122e+34  1.971057079589672775e+49  2.037590001208510520e+49 -1.129975454405867523e+49 -1.546205523493416640e+40  7.741055942345708450e+39 -2.349487216077483387e+40
2.407550640074481123e+02  2.590910085343264434e+34  1.990387218888048353e+49  2.062014111127986443e+49 -1.128400249970769688e+49 -1.404776933783308111e+40  7.161690486461425866e+39 -2.078529535511144988e+40
2.474293488663836058e+02  2.602240697732767135e+34  2.001957890303390043e+49  2.086191345721838683e+49 -1.125465396456109593e+49 -1.279623559495896355e+40  6.608515325618687416e+39 -1.840830300164019922e+40
2.541036337253190993e+02  2.613269511633758805e+34  2.003565087259358414e+49  2.118076022086730702e+49 -1.118834407279448506e+49 -1.168797170200661350e+40  6.075079293275197103e+39 -1.632344716405160131e+40
2.617313878498167696e+02  2.625509999999999773e+34  2.022218158158919838e+49  2.176754804452391076e+49 -1.120770492652940175e+49 -1.057302383567780867e+40  5.460476812047624739e+39 -1.427783607863792812e+40
2.688824073415333942e+02  2.636660543122044322e+34  2.063783978643048114e+49  2.244793044531086615e+49 -1.139444879590859791e+49 -9.609704996448220899e+39  4.922037087380240452e+39 -1.254169370936459073e+40
2.765101614660310929e+02  2.648210215288041498e+34  2.073434712715886690e+49  2.288777918718669203e+49 -1.148279592241546623e+49 -8.647456535234901297e+39  4.362278113787209966e+39 -1.084811429463390224e+40
2.841379155905287917e+02  2.659399887454038473e+34  2.050833409573971646e+49  2.325037717478608368e+49 -1.141086989421794984e+49 -7.746907883626070222e+39  3.859140012993474600e+39 -9.390426177764210514e+39
2.922424043478075646e+02  2.670930000000000131e+34  2.036125239733791587e+49  2.376480883116696792e+49 -1.145193623308442869e+49 -6.848385545658541457e+39  3.425685728011874615e+39 -8.071029993084675985e+39
3.003468931050863944e+02  2.682079857473448538e+34  2.014841639364313025e+49  2.412423094350909207e+49 -1.153363109466516868e+49 -5.975805919114977936e+39  3.030552326912306418e+39 -6.917892214393086082e+39
3.089281164951463552e+02  2.693500077663430718e+34  1.998759431242137480e+49  2.444418307746007812e+49 -1.169889052065201970e+49 -5.163764164588456300e+39  2.641393302060250239e+39 -5.986038944145775990e+39
3.179860745179873334e+02  2.705120099357316817e+34  1.977419350308009350e+49  2.458763275883821922e+49 -1.195538903980256601e+49 -4.379805563213207677e+39  2.286158071281689225e+39 -5.339385102168723548e+39
3.265672979080472373e+02  2.715740397210729804e+34  1.955967737335093672e+49  2.439773673977416574e+49 -1.227296077247742796e+49 -3.722359193046284613e+39  2.003675717508622986e+39 -4.898941681473703560e+39
3.361019905636693466e+02  2.727109987418225730e+34  1.963848083824170041e+49  2.410573475431851183e+49 -1.280048171596290137e+49 -3.117903198631410553e+39  1.729654307031159660e+39 -4.613850091763473551e+39
3.456366832192915126e+02  2.738009577625721829e+34  1.959296973648460998e+49  2.381908550733204453e+49 -1.314948889837508620e+49 -2.667758460911781490e+39  1.492387150424799372e+39 -4.609938553353606528e+39
3.551713758749136218e+02  2.748440501166551758e+34  1.946633636315792525e+49  2.363406794363754466e+49 -1.333052396300766389e+49 -2.392327473452160590e+39  1.311480429420108347e+39 -4.890651109826249274e+39
3.656595377960979931e+02  2.759369383728130854e+34  1.954119958651440538e+49  2.323612966748053869e+49 -1.361587812802807941e+49 -2.306324325654483329e+39  1.150710742454814226e+39 -5.611724930246856185e+39
3.761476997172823076e+02  2.769719599623043232e+34  1.981322775412019236e+49  2.262011606378746872e+49 -1.403873368618743434e+49 -2.492534503560861009e+39  1.073021534250132299e+39 -6.955960478601145393e+39
3.866358616384666220e+02  2.779519815517955636e+34  1.999328393228634159e+49  2.192527367215130539e+49 -1.438150136932738923e+49 -2.922140897248206676e+39  1.095844203553492744e+39 -8.754269782379069515e+39
3.971240235596509933e+02  2.788810015706434013e+34  2.013768736312867954e+49  2.127828399377541458e+49 -1.462583143521342887e+49 -3.561565771471804712e+39  1.215374096254088538e+39 -1.087081572692736064e+40
4.085656547463975130e+02  2.798419769830931766e+34  2.016943250627048904e+49  2.081357021092625962e+49 -1.474392104968983501e+49 -4.426569081586812861e+39  1.447776542996515802e+39 -1.348865394974948599e+40
4.200072859331440895e+02  2.807540381244192154e+34  2.013209944385777425e+49  2.034559715343849513e+49 -1.480684519134932183e+49 -5.442449332570447626e+39  1.831645499616446944e+39 -1.629126380939277171e+40
4.324023863854528713e+02  2.816930257590301959e+34  2.020038605721797027e+49  2.008153554525493397e+49 -1.492228757649437130e+49 -6.685602242501340127e+39  2.305342151377183742e+39 -1.943251175608568931e+40
4.438440175721993910e+02  2.825170011714799380e+34  2.015876063462257749e+49  2.011322319122284952e+49 -1.490422135203197252e+49 -7.956973201207487454e+39  2.820267413910363834e+39 -2.243963569013909196e+40
4.562391180245081728e+02  2.833660078683005504e+34  2.002187072179847359e+49  1.999109267041055839e+49 -1.482427177427075482e+49 -9.468942875891402708e+39  3.455554515202049635e+39 -2.569515942843016457e+40
4.695876877423791598e+02  2.842349791828252834e+34  1.990052107248357147e+49  1.966244573298801987e+49 -1.480340795968832483e+49 -1.118261528488866500e+40  4.149683674351825338e+39 -2.908976626533886193e+40
4.829362574602501468e+02  2.850620171640166450e+34  1.983643694289986875e+49  1.947797027349765406e+49 -1.479067570453884592e+49 -1.290514405924894452e+40  4.837477048902946018e+39 -3.231027507794705868e+40
4.962848271781211338e+02  2.858509884785414151e+34  1.973453033806769781e+49  1.926727997325795429e+49 -1.478869109143563095e+49 -1.461081327715874693e+40  5.516407993585446504e+39 -3.535521784130556252e+40
5.105868661615543260e+02  2.866559910774369352e+34  1.965580997271815909e+49  1.896484290660295579e+49 -1.481516374478408724e+49 -1.637850812926749513e+40  6.189998957811511507e+39 -3.833316387948746979e+40
5.248889051449875751e+02  2.874249936763324812e+34  1.959351358289944323e+49  1.864437912319461966e+49 -1.481877064806510725e+49 -1.799325080727246584e+40  6.832083074210213697e+39 -4.095805005605375675e+40
5.401444133939828589e+02  2.882149999999999904e+34  1.945528071632298053e+49  1.810792993509180846e+49 -1.481843027486362843e+49 -1.956222060144252103e+40  7.439986396604986702e+39 -4.339094832201103468e+40
5.553999216429783701e+02  2.889759947761985974e+34  1.934953555620718159e+49  1.766587349886971559e+49 -1.480793473994636212e+49 -2.103578034227284731e+40  7.970946904630588424e+39 -4.555554960069139571e+40
5.706554298919736539e+02  2.897110000000000230e+34  1.927544891860269560e+49  1.737316826288920370e+49 -1.480129908537636887e+49 -2.241118212591721632e+40  8.442240659256630736e+39 -4.745874768305480438e+40
5.868644074065313134e+02  2.904650000000000042e+34  1.924168487945926539e+49  1.699602024285631108e+49 -1.484944007922313056e+49 -2.373253773816146677e+40  8.882349544638961973e+39 -4.923137806937727096e+40
6.030733849210889730e+02  2.911940000000000201e+34  1.936504733301750065e+49  1.662342015295784856e+49 -1.496676702149100923e+49 -2.487412384848703045e+40  9.248880391173845818e+39 -5.071990147010660692e+40
6.202358317012087809e+02  2.919429887800805701e+34  1.958601314043676009e+49  1.616171248467704414e+49 -1.518445841857769220e+49 -2.592562898272056416e+40  9.567179048051191770e+39 -5.203987990949351967e+40
6.383517477468908510e+02  2.927119831831260473e+34  1.961725938611871639e+49  1.555442607237946011e+49 -1.535808515409103520e+49 -2.684786561569436700e+40  9.857800526975967729e+39 -5.320257621473143398e+40
6.555141945270106589e+02  2.934239999999999972e+34  1.951794074921036617e+49  1.504924638372217045e+49 -1.543421957552673931e+49 -2.757017235341580236e+40  1.006568455540931474e+40 -5.407438400439628431e+40
6.745835798382548774e+02  2.941989719892169655e+34  1.947254885603468292e+49  1.465564843559695828e+49 -1.551938132858869145e+49 -2.821263836179987522e+40  1.026811628702225618e+40 -5.484645969200550595e+40
6.936529651494990958e+02  2.949559976766332795e+34  1.946334691077248460e+49  1.436301778495331113e+49 -1.559295400517281700e+49 -2.868874512788063024e+40  1.042886405193297563e+40 -5.546355847296742639e+40
7.127223504607434279e+02  2.956960233640495507e+34  1.943333614845798643e+49  1.415285156708958851e+49 -1.562374942592877307e+49 -2.904756832996650897e+40  1.053083445685850541e+40 -5.592087047223639113e+40
7.336986743031120568e+02  2.964959782868740996e+34  1.927688563228834337e+49  1.383802192397879441e+49 -1.560200709973654341e+49 -2.930188679863759388e+40  1.063564953253073643e+40 -5.625385580539518366e+40
7.546749981454806857e+02  2.972819998763654210e+34  1.915072028281357855e+49  1.348523376480519532e+49 -1.561104450823723672e+49 -2.945045022682829755e+40  1.070268516794092958e+40 -5.646797544304743791e+40
7.756513219878493146e+02  2.980549999999999778e+34  1.916472166740764256e+49  1.329951573706462953e+49 -1.567129637163165276e+49 -2.955998065012104108e+40  1.073652340213909466e+40 -5.660203549271552307e+40
7.966276458302181709e+02  2.988149763886811823e+34  1.918800998876957831e+49  1.304340504591915516e+49 -1.575205283634162935e+49 -2.959074146956966279e+40  1.075597902024479139e+40 -5.667926860289936761e+40
8.195109082037110966e+02  2.996299938802474188e+34  1.911128292526115688e+49  1.272553548302033223e+49 -1.577904607575179673e+49 -2.959517352369940943e+40  1.077158607973423680e+40 -5.671928152488885900e+40
8.423941705772042496e+02  3.004340000000000100e+34  1.895224495188768988e+49  1.250915671537162414e+49 -1.574170426944266241e+49 -2.960304749546541291e+40  1.076457652397701177e+40 -5.674943757783740522e+40
8.671843714818219269e+02  3.012939999999999788e+34  1.886182837535711465e+49  1.230498836153526119e+49 -1.575315443819004187e+49 -2.958629734523391703e+40  1.076937573737755132e+40 -5.676456784141483122e+40
8.919745723864393767e+02  3.021439714924292848e+34  1.883965640371432668e+49  1.208129462963152546e+49 -1.583182294600064411e+49 -2.957548621256114937e+40  1.076725207346342472e+40 -5.677256613255107550e+40
9.167647732910568266e+02  3.029879848860704366e+34  1.876098507619641327e+49  1.180741518685483687e+49 -1.588451037777011066e+49 -2.956240633790622641e+40  1.077069420957866578e+40 -5.675266188318492087e+40
9.434619127267988006e+02  3.038899941817866146e+34  1.861730616457057462e+49  1.154470640232674957e+49 -1.589213075792016046e+49 -2.953003249053904420e+40  1.075713757645332748e+40 -5.672202063719687958e+40
9.682521136314164778e+02  3.047190000000000225e+34  1.852028807384516186e+49  1.130813339824662533e+49 -1.593362134948718859e+49 -2.952267359305400217e+40  1.075816858005428933e+40 -5.672351864161925059e+40
9.968561915982827486e+02  3.056630000000000076e+34  1.850004257140577240e+49  1.098324987986668396e+49 -1.604988274636984146e+49 -2.951560921382386954e+40  1.076525379153329784e+40 -5.673183819796769056e+40
1.025460269565149247e+03  3.065920000000000227e+34  1.842266576411832003e+49  1.067107719070912053e+49 -1.614195032974261087e+49 -2.951227940928379586e+40  1.077450535016660468e+40 -5.675208508698025231e+40
1.054064347532015518e+03  3.075099999999999829e+34  1.831998021981691138e+49  1.037744870828004910e+49 -1.620440264342981954e+49 -2.950721720294416219e+40  1.077465102259583884e+40 -5.676196593807260796e+40
1.082668425498882016e+03  3.084179212749440809e+34  1.821444629212972211e+49  1.008158387470115931e+49 -1.627092407240457747e+49 -2.949326213517889587e+40  1.077106191678645954e+40 -5.675676429704266159e+40
1.113179441996872811e+03  3.093779720998436376e+34  1.807257053906978339e+49  9.795340316361089579e+48 -1.631361849568131125e+49 -2.948756993023284951e+40  1.077813159519212709e+40 -5.675308868395979683e+40
1.145597397025987902e+03  3.103908698512993815e+34  1.794717401427068251e+49  9.506510857947393573e+48 -1.637454812308861837e+49 -2.948529671371904799e+40  1.077699803445024511e+40 -5.675112722732813769e+40
1.178015352055103222e+03  3.113937676027551761e+34  1.786972952491948744e+49  9.167012409396060114e+48 -1.648474249763099726e+49 -2.948387939772193637e+40  1.078508173874241545e+40 -5.673668130749639603e+40
1.210433307084218313e+03  3.123869999999999782e+34  1.784073699165839803e+49  8.813468641851320087e+48 -1.655697880980877163e+49 -2.946386396195773484e+40  1.079189372885918064e+40 -5.671139662532719539e+40
1.244758200644457929e+03  3.134269100322228883e+34  1.776352303035004995e+49  8.530974895525216289e+48 -1.655078340899581198e+49 -2.943444529956222083e+40  1.078461687220938685e+40 -5.666050731692942941e+40
1.280990032735822069e+03  3.145119999999999810e+34  1.759776387461094997e+49  8.239815616806215704e+48 -1.657113666104773007e+49 -2.942280103593448918e+40  1.077851684845234971e+40 -5.661473046139075519e+40
1.317221864827186209e+03  3.155830932413593329e+34  1.743350608291104923e+49  7.985999221323759780e+48 -1.657169604734913460e+49 -2.940230308243128006e+40  1.078244011129202484e+40 -5.658147323052552327e+40
1.353453696918550349e+03  3.166430000000000180e+34  1.728837781119178148e+49  7.864666125113436008e+48 -1.653188670209358132e+49 -2.937157486561618086e+40  1.077979140917002903e+40 -5.655527578576584835e+40
1.391592467541038786e+03  3.177460000000000075e+34  1.715697675809521734e+49  7.769367458970710289e+48 -1.650713316825483721e+49 -2.935724868215049148e+40  1.078346034274734669e+40 -5.650590067737554895e+40
1.431638176694651747e+03  3.188919088347325911e+34  1.706488523872382848e+49  7.649288126299393779e+48 -1.644884350293587733e+49 -2.932223797609151278e+40  1.077030180689839601e+40 -5.646713754031627402e+40
1.473590824379389005e+03  3.200789999999999781e+34  1.693286585146122389e+49  7.444240562331540942e+48 -1.642337704202838054e+49 -2.928639769522477103e+40  1.077659071208612551e+40 -5.642180210175804988e+40
1.515543472064126490e+03  3.212529999999999945e+34  1.681961725935982496e+49  7.159696904103909691e+48 -1.648851194905738067e+49 -2.924020664624472667e+40  1.074340764007786277e+40 -5.637723800938769966e+40
1.557496119748863748e+03  3.224178059874431570e+34  1.674338018640567587e+49  6.881005155206290878e+48 -1.661116202286928953e+49 -2.920643330642154618e+40  1.073314212920439601e+40 -5.631026629331787138e+40
1.599448767433601233e+03  3.235699383716800562e+34  1.658670612017642928e+49  6.683087872422028382e+48 -1.665922946717617942e+49 -2.917357495573090351e+40  1.073612690523060603e+40 -5.626505045212289619e+40
1.645215292180587312e+03  3.248107646090293790e+34  1.646415688969129407e+49  6.591201540864476766e+48 -1.666966313304522450e+49 -2.914840698886321124e+40  1.072289779608176765e+40 -5.621719332884053656e+40
1.690981816927573618e+03  3.260350000000000109e+34  1.646724509331541516e+49  6.470964443741993174e+48 -1.676219548007059385e+49 -2.913678865634968910e+40  1.071976563297271520e+40 -5.620939289405704076e+40
1.740562218736808518e+03  3.273420000000000070e+34  1.638225460401961987e+49  6.221521076173248376e+48 -1.680727009932520807e+49 -2.910451797263657347e+40  1.071396567848416698e+40 -5.618290120462835604e+40
1.790142620546043645e+03  3.286350000000000003e+34  1.621518020232436651e+49  6.000158820943259803e+48 -1.668643613049070422e+49 -2.907292701368220024e+40  1.070150147338626515e+40 -5.611045946353478008e+40
1.839723022355278772e+03  3.299120000000000103e+34  1.615232838078568207e+49  5.775806055190326183e+48 -1.660209705298066012e+49 -2.903280569265627683e+40  1.068949864450199471e+40 -5.604913348418348813e+40
1.893117301226762720e+03  3.312708650613381414e+34  1.614209020599667198e+49  5.540438884075131069e+48 -1.661899496442113281e+49 -2.899787968700746823e+40  1.068612686983396935e+40 -5.601572656698370607e+40
1.946511580098246441e+03  3.326130000000000126e+34  1.609737622439262193e+49  5.359591705367879770e+48 -1.659785305720480361e+49 -2.896115278463329967e+40  1.068625192721454277e+40 -5.595300637609920067e+40
1.999905858969730389e+03  3.339387929484864889e+34  1.598345466601318822e+49  5.130050194849733790e+48 -1.656783748219839419e+49 -2.892630815690209511e+40  1.068348655631263910e+40 -5.589112032122066188e+40
2.057114014903463158e+03  3.353380000000000130e+34  1.578148215804857401e+49  4.852533814138411583e+48 -1.647719730647257824e+49 -2.889515534708277160e+40  1.067837479653088776e+40 -5.584192034349649461e+40
2.114322170837196154e+03  3.367199999999999972e+34  1.568936224897884781e+49  4.638625695140331814e+48 -1.643871304768378477e+49 -2.886389717310024919e+40  1.066742730041226653e+40 -5.579588584901507215e+40
2.175344203833177744e+03  3.381789999999999963e+34  1.568994123614572775e+49  4.367779977733147880e+48 -1.652992919049033632e+49 -2.880589759368431308e+40  1.065810707426988730e+40 -5.571669185254264573e+40
