# version 2
# time, mass, jx, jy, jz, px, py, pz
1.154930808105468714e+02  6.450620000000000358e+33 -2.934136612561875255e+48  2.663257665099999944e+48  6.216794105204530706e+48  8.110885246990925352e+40 -2.263991754495981035e+41  6.342799083293921994e+40
1.221688010253906214e+02  6.459189999999999645e+33 -3.424535421155624524e+48  2.748147665099999969e+48  6.316170933817812410e+48  8.721542019444661132e+40 -2.323803473749096295e+41  6.505308980590710581e+40
1.288445212402343714e+02  6.467770000000000218e+33 -3.922673380139999644e+48  2.836387665100000129e+48  6.405894913309999826e+48  9.233338663410747576e+40 -2.393855964723078642e+41  6.672613455687635115e+40
1.364739157714843714e+02  6.477330000000000059e+33 -4.511311695569687537e+48  2.821417665099999828e+48  6.210334913310000004e+48  9.562832195729145965e+40 -2.469890128723838906e+41  6.853412071357301901e+40
1.441033103027343714e+02  6.485249999999999879e+33 -4.903008204358749477e+48  2.684462149963281263e+48  5.893006295145938174e+48  9.831543593500297739e+40 -2.514557117846516069e+41  7.057876284448450164e+40
1.526863791503906214e+02  6.496169999999999457e+33 -5.249440963147812842e+48  2.246178707580468824e+48  5.665338704813906893e+48  1.008102551890113050e+41 -2.568505482381417839e+41  7.191454848779130773e+40
1.612694479980468714e+02  6.507419999999999987e+33 -5.471966820081405573e+48  1.696815265197656597e+48  5.843632833231874739e+48  1.032642581526744674e+41 -2.612168458913982175e+41  7.282035429502858897e+40
1.703293540039062464e+02  6.518789999999999816e+33 -5.808013380139999648e+48  1.180014125060937626e+48  5.847248453349062087e+48  1.061065824563761166e+41 -2.658523832848231441e+41  7.507664944971029268e+40
1.803429343261718714e+02  6.537419999999999864e+33 -6.347193380140000387e+48  4.858477815550779977e+47  5.829017540263124919e+48  1.096723506979409654e+41 -2.713797294943225038e+41  7.883083395403572054e+40
1.913101889648437464e+02  6.555290000000000128e+33 -7.003285269788438293e+48  2.974267202757813021e+47  5.256659244364687843e+48  1.140084012309147388e+41 -2.746486563438579387e+41  8.294848630574908045e+40
2.018006064453124964e+02  6.567470000000000410e+33 -6.835209122327500384e+48  9.358335552968733016e+46  4.599458848856875076e+48  1.187009205945886578e+41 -2.782963682296443845e+41  8.577218926492429637e+40
2.132446982421874964e+02  6.584249999999999936e+33 -6.540021309827500283e+48 -5.349588573609368170e+47  4.231183966044375167e+48  1.229041462724536848e+41 -2.802030336185636225e+41  8.750126288607861621e+40
2.256424643554687464e+02  6.597970000000000055e+33 -6.812496597913437431e+48 -1.181910261657812589e+48  4.533973487528750116e+48  1.268156202771955641e+41 -2.816398938755936126e+41  9.007552611734051285e+40
2.389939047851562464e+02  6.614519999999999964e+33 -7.201143380140000357e+48 -9.603013348999999794e+47  5.148924913310000527e+48  1.318605488594131740e+41 -2.858533899386336154e+41  9.242836435969769147e+40
2.523453452148437464e+02  6.628880000000000570e+33 -7.364493736585313710e+48 -2.735994368042969888e+47  5.467045269755312585e+48  1.365919749865557556e+41 -2.886092814666471899e+41  9.469470118258138476e+40
2.666504599609374964e+02  6.641929999999999801e+33 -7.696397979749375953e+48  1.554872647093749929e+47  6.020998712138124858e+48  1.408215309985478675e+41 -2.897390525584167602e+41  9.611789921803714336e+40
2.819092490234374964e+02  6.653520000000000266e+33 -7.713849644788437773e+48  7.575917349242190002e+47  6.538169932841249385e+48  1.445695592367656035e+41 -2.898967167416495743e+41  9.652299481718958931e+40
2.981217124023437464e+02  6.662040000000000037e+33 -7.802386190198593915e+48  1.307129037170311929e+48  6.877226351298280342e+48  1.481234448273712340e+41 -2.900418798897774136e+41  9.687060564542096666e+40
3.162415244140624964e+02  6.672500000000000382e+33 -7.822233380139999934e+48  2.036307665099999953e+48  7.182004913309999764e+48  1.505526319086745955e+41 -2.901546850976621260e+41  9.640106796588280472e+40
3.343613364257812464e+02  6.681740000000000556e+33 -7.775611790784532470e+48  2.404497757873437677e+48  7.768960052470156270e+48  1.536700807166225030e+41 -2.906619839574126271e+41  9.614517895668506219e+40
3.534348227539062464e+02  6.692149113769531060e+33 -7.794691607679063349e+48  2.783395892639062326e+48  8.243784027079531331e+48  1.566788755524840635e+41 -2.908784563721144127e+41  9.519894861508090907e+40
3.734619833984374964e+02  6.703479916992187622e+33 -7.451564625257187972e+48  3.254057997131249534e+48  8.762114166239687349e+48  1.594927480659202109e+41 -2.914254885027447521e+41  9.421041917744154155e+40
4.192383505859374964e+02  6.726509999999999603e+33 -7.067215133069687565e+48  4.065172923889062314e+48  1.013173491330999913e+49  1.639483666993541381e+41 -2.935532037346580486e+41  9.254953306484777586e+40
4.421265341796874964e+02  6.732389999999999819e+33 -6.987005709241562830e+48  4.576319513244530695e+48  1.018362326780218593e+49  1.651383557398392977e+41 -2.941606961685100644e+41  9.216402399287674806e+40
4.688294150390624964e+02  6.740200000000000474e+33 -6.904812342542344626e+48  5.204824928283594114e+48  1.045952453733343693e+49  1.663881866257822494e+41 -2.954911898750902086e+41  9.227253943884316774e+40
4.955322958984374964e+02  6.746369999999999955e+33 -6.728161900647812186e+48  5.748189884338281147e+48  1.070294231077093737e+49  1.676726627353537938e+41 -2.961741869931689429e+41  9.206450471845086840e+40
5.241425253906249964e+02  6.751429999999999584e+33 -6.819253973401720406e+48  6.301232919006250310e+48  1.078213491331000007e+49  1.688551587651721510e+41 -2.966291036518049053e+41  9.201523324283619634e+40
5.546601035156249964e+02  6.756470000000000098e+33 -6.920824156507188225e+48  6.844047406310937686e+48  1.056923491331000008e+49  1.702924297762056801e+41 -2.979427243064222351e+41  9.225597109437731214e+40
5.851776816406249964e+02  6.760440000000000142e+33 -6.794785369886093318e+48  7.310291695861718976e+48  1.040623093381781222e+49  1.714814146255109954e+41 -2.987335088709937875e+41  9.199413969419256991e+40
6.195099570312499964e+02  6.763890000000000151e+33 -6.601583564291786180e+48  7.730056744341071620e+48  1.026543429947071366e+49  1.726035489639218631e+41 -2.992985885871511668e+41  9.218838862309822826e+40
6.557495810546874964e+02  6.768490000000000547e+33 -6.220898093274766447e+48  8.149533999328516463e+48  1.014954015012640520e+49  1.745567544389306310e+41 -2.999069109503496467e+41  9.247811323920301466e+40
6.938965537109374964e+02  6.772399999999999789e+33 -5.866366169446641716e+48  8.446469855041405151e+48  1.035553491330999997e+49  1.754754157620476032e+41 -3.000455492459794108e+41  9.234714646267344611e+40
7.339508749999999964e+02  6.776840000000000352e+33 -5.522404005140000006e+48  8.740696415100000111e+48  1.068223335081000031e+49  1.759146601175198586e+41 -3.003324446310398852e+41  9.227619105077484168e+40
7.759125449218749964e+02  6.782770000000000083e+33 -5.198003380139999774e+48  9.354437665100000050e+48  1.078053491330999985e+49  1.763775708310483492e+41 -3.010294962036565983e+41  9.210149747445758920e+40
8.216889121093749964e+02  6.789780000000000419e+33 -4.888873709729843148e+48  9.878805467834375360e+48  1.121333491330999950e+49  1.765343033804030753e+41 -3.014679144279422790e+41  9.255563594689869237e+40
8.712799765624999964e+02  6.797819999999999537e+33 -4.905253321546250280e+48  1.057500707916250048e+49  1.170643491331000028e+49  1.771376728582003233e+41 -3.021911069048166941e+41  9.253769421010359722e+40
9.208710410156249964e+02  6.803580000000000455e+33 -4.845303380140000078e+48  1.117960766509999939e+49  1.204453549924749964e+49  1.774759266258245291e+41 -3.027930053568253801e+41  9.280857182052221906e+40
9.742768027343749964e+02  6.809510000000000186e+33 -4.914342640393906164e+48  1.172980519927968568e+49  1.260093244748968510e+49  1.781528658623241025e+41 -3.037610231819821856e+41  9.307804126222581636e+40
1.027682564453124996e+03  6.813869999999999679e+33 -4.890289815686874850e+48  1.236377895416249705e+49  1.279717055784124708e+49  1.784524857434873688e+41 -3.041380440743714489e+41  9.293745850815482775e+40
1.088717720703124996e+03  6.818289999999999975e+33 -4.818113380140000178e+48  1.298540766510000043e+49  1.294603491330999895e+49  1.786062470723146718e+41 -3.048989624425793816e+41  9.312822223179474109e+40
1.153567574218749996e+03  6.822489999999999635e+33 -4.604648370374375004e+48  1.358779340728750008e+49  1.308932778440374983e+49  1.791511101146869121e+41 -3.058071420016211638e+41  9.334488935488210026e+40
1.218417427734374996e+03  6.825769999999999677e+33 -4.672172331962916202e+48  1.411200766510000048e+49  1.325773491331000081e+49  1.802135183748173161e+41 -3.062773263117093687e+41  9.333834400380355220e+40
1.290896675781249996e+03  6.828799999999999835e+33 -4.800611055921249949e+48  1.460660766509999952e+49  1.343422329221624952e+49  1.802597264936228251e+41 -3.068340047308996452e+41  9.346621416127191930e+40
1.363375923828124996e+03  6.831959999999999425e+33 -4.773646710218124421e+48  1.517677690338125188e+49  1.351982465940374785e+49  1.809291205432588901e+41 -3.074025961572879237e+41  9.351324142048272951e+40
1.443484566406249996e+03  6.834649999999999650e+33 -4.696260769462916640e+48  1.567749288645416464e+49  1.364082013466416636e+49  1.811325144974579973e+41 -3.078386906794609599e+41  9.368806849037561499e+40
1.527407906249999996e+03  6.837610000000000025e+33 -4.574832833264999568e+48  1.619429672759999815e+49  1.383982397580999912e+49  1.816359497909593909e+41 -3.083602766853289366e+41  9.379551210694115982e+40
1.618960640624999996e+03  6.840800000000000016e+33 -4.448585020764999661e+48  1.677781313384999959e+49  1.399053491331000006e+49  1.819294828493378773e+41 -3.088820088066629164e+41  9.392528980949461055e+40
1.710513374999999996e+03  6.843850000000000442e+33 -4.635455046806666510e+48  1.732942224843333211e+49  1.394373491330999884e+49  1.822884604310483773e+41 -3.092624252115431062e+41  9.409611480116956660e+40
1.809695503906249996e+03  6.847259999999999916e+33 -4.372053380139999750e+48  1.789640766510000029e+49  1.394433491331000022e+49  1.828242538525478979e+41 -3.096503964296440657e+41  9.412388924955486309e+40
1.916507027343749996e+03  6.851469999999999710e+33 -4.033437325452500185e+48  1.845569780181874939e+49  1.429442505002874919e+49  1.827379928351016243e+41 -3.096671115786904122e+41  9.397591774519892726e+40
2.023318550781249996e+03  6.856289999999999589e+33 -3.677342930921249788e+48  1.912200766509999963e+49  1.469703491330999896e+49  1.832654254594056514e+41 -3.103446011940669407e+41  9.400423449994145748e+40
